2.220446049250313081e-15,2.664535259100375697e-15,2.220446049250313081e-15,2.442490654175344389e-15,1.776356839400250465e-15,2.886579864025407005e-15,1.554312234475219157e-15,1.776356839400250465e-15,1.487698852997709764e-14,2.184696867857383040e-12,7.545719604706846440e-11,1.071780886263695720e-09,8.488616032309437287e-09,4.473644987790237337e-08,1.752215161854309144e-07,5.487848020457875009e-07,1.445858094806240501e-06,3.323386092990432417e-06,6.846756921197183487e-06,1.290435742795636997e-05,2.260666447506665122e-05,3.727627862382121293e-05,5.843694993745707222e-05,8.780886780090924049e-05,1.273153992982223315e-04,1.791041546359561920e-04,2.455834386141386716e-04,3.294740740225066133e-04,4.338762289073372358e-04,5.623510783798746360e-04,7.190175564000256259e-04,9.086652533325523251e-04,1.136885038482748911e-03,1.410219797705725142e-03,1.736338248418789476e-03,2.124235401096852272e-03,2.584463764682798370e-03,3.129399891979911530e-03,3.773551263908103692e-03,4.533908834431832346e-03,5.430350713246046013e-03,6.486102373012503364e-03,7.728258314219305092e-03,9.188369126795548070e-03,1.090309612125017757e-02,1.291493287226330722e-02,1.527298875067129025e-02,1.803382332032699154e-02,2.126231185716176419e-02,2.503251055650812518e-02
2.664535259100375697e-15,1.776356839400250465e-15,2.220446049250313081e-15,6.661338147750939243e-16,2.442490654175344389e-15,1.110223024625156540e-15,2.442490654175344389e-15,1.776356839400250465e-15,3.042011087472928921e-14,3.802957948551011214e-12,1.190356702096551089e-10,1.577003860830927806e-09,1.186337095226974725e-08,6.011697628593992704e-08,2.283716320494733054e-07,6.981054434529454511e-07,1.803729490879035779e-06,4.080719188115367047e-06,8.298272890172597727e-06,1.547268798351986163e-05,2.686443574995145411e-05,4.396644271920102653e-05,6.849246847973056163e-05,1.023733363831880183e-04,1.477663793669758974e-04,2.070809592717992587e-04,2.830210143454081617e-04,3.786445155651296801e-04,4.974394145922378385e-04,6.434159061590172257e-04,8.212154319235942523e-04,1.036237533980521874e-03,1.294786475206421983e-03,1.604240230493214625e-03,1.973245143511714872e-03,2.411940140742974137e-03,2.932214941109956285e-03,3.548007160309119001e-03,4.275643568773634939e-03,5.134230971416853251e-03,6.146102175238032927e-03,7.337322147207059331e-03,8.738258633653517293e-03,1.038421995169924728e-02,1.231616015615788484e-02,1.458144787712312151e-02,1.723468947410911056e-02,2.033858921397757591e-02,2.396481826331831044e-02,2.819484995719090392e-02
1.776356839400250465e-15,3.108624468950438313e-15,1.776356839400250465e-15,2.442490654175344389e-15,1.332267629550187849e-15,2.442490654175344389e-15,1.110223024625156540e-15,1.554312234475219157e-15,5.950795411990839057e-14,6.590950007989704318e-12,1.872391131030326505e-10,2.315514446848965235e-09,1.655381742793338162e-08,8.068870593902488508e-08,2.973673958184264166e-07,8.874071941722405654e-07,2.248876832977586560e-06,5.008314296173210778e-06,1.005376349794140367e-05,1.854658736566427990e-05,3.191626261256352848e-05,5.184684770953573718e-05,8.026488488410699063e-05,1.193369594598703287e-04,1.714824306884299432e-04,2.394041449680361922e-04,3.261379585717261165e-04,4.351208403561290794e-04,5.702770799325129758e-04,7.361224649575781598e-04,9.378869419356394843e-04,1.181657099937449829e-03,1.474540591929196509e-03,1.824855431113991955e-03,2.242347759205509661e-03,2.738442318619860316e-03,3.326530395293625375e-03,4.022300355595698207e-03,4.844116354343341868e-03,5.813450510160356188e-03,6.955374010426451648e-03,8.299111581532070403e-03,9.878662568445495396e-03,1.173348956893693895e-02,1.390927206405767613e-02,1.645871731671899596e-02,1.944241346974440177e-02,2.292969970130354085e-02,2.699951484364238041e-02,3.174116856312592105e-02
2.664535259100375697e-15,2.442490654175344389e-15,1.998401444325281773e-15,1.554312234475219157e-15,2.220446049250313081e-15,2.442490654175344389e-15,2.220446049250313081e-15,1.776356839400250465e-15,1.176836406102665933e-13,1.137445693188965379e-11,2.936251242147136509e-10,3.392361058729420620e-09,2.306058832779456225e-08,1.081632867716564306e-07,3.868287057340324964e-07,1.127172149617550190e-06,2.802170307569795682e-06,6.143760581611701355e-06,1.217583787127551886e-05,2.222408707908130054e-05,3.790823550198219039e-05,6.112668726676595554e-05,9.404417867719949697e-05,1.390911344814060868e-04,1.989803533533063273e-04,2.767437528625737997e-04,3.757898547185334337e-04,4.999816837172321726e-04,6.537344717847393127e-04,8.421332156032246274e-04,1.071070591227796243e-03,1.347406843528187181e-03,1.679154031014151727e-03,2.075687843609008709e-03,2.547990940907851609e-03,3.108932362837713015e-03,3.773588059108545778e-03,4.559607925390452010e-03,5.487634878692304596e-03,6.581781341476578007e-03,7.870167941725902949e-03,9.385528092355821528e-03,1.116588002062912643e-02,1.325526483164618519e-02,1.570454426236000955e-02,1.857224520635458731e-02,2.192542865030433497e-02,2.584054816527592280e-02,3.040424676733710641e-02,3.571402044521243546e-02
3.108624468950438313e-15,2.442490654175344389e-15,3.108624468950438313e-15,2.886579864025407005e-15,2.886579864025407005e-15,2.664535259100375697e-15,2.220446049250313081e-15,1.776356839400250465e-15,2.324807013565077796e-13,1.954036932261260517e-11,4.589872926175075918e-10,4.958454535852752088e-09,3.206906096231421088e-08,1.448000279680172753e-07,5.026837570643039044e-07,1.430555065740080067e-06,3.489341338980267437e-06,7.532745252003536507e-06,1.473971338494806105e-05,2.662184001978040726e-05,4.501282871771650207e-05,7.205131576548673422e-05,1.101685839395294408e-04,1.620902727301753998e-04,2.308577874947648212e-04,3.198720309980362941e-04,4.329599649477433587e-04,5.744635266800024453e-04,7.493503268736212419e-04,9.633460863087695003e-04,1.223089608942240503e-03,1.536312044641885421e-03,1.912043131705676302e-03,2.360847955115819019e-03,2.895098487653235964e-03,3.529284770352969502e-03,4.280371024335094532e-03,5.168202197884941285e-03,6.215966427454810983e-03,7.450718415031198916e-03,8.903967761327402641e-03,1.061233450807286260e-02,1.261827130691228760e-02,1.497084734997855548e-02,1.772658299044760355e-02,2.095031533552260683e-02,2.471606349693389326e-02,2.910784662483201224e-02,3.422038872924471065e-02,4.015962025914476818e-02
1.332267629550187849e-15,1.998401444325281773e-15,1.998401444325281773e-15,2.442490654175344389e-15,1.998401444325281773e-15,1.776356839400250465e-15,1.776356839400250465e-15,1.332267629550187849e-15,4.567457523307894007e-13,3.340749898939066043e-11,7.150715575221511244e-10,7.229825182974991549e-09,4.451491286694420069e-08,1.935743887404584029e-07,6.525255025202625347e-07,1.814039883862861302e-06,4.342075515584298273e-06,9.230741479848703079e-06,1.783567877322589368e-05,3.187856309705416891e-05,5.343354872988648196e-05,8.490836225272246907e-05,1.290324637559514542e-04,1.888617687257898581e-04,2.678056678508955457e-04,3.696788140949980317e-04,4.987780036076472356e-04,6.599835290976852065e-04,8.588843936729873008e-04,1.101927434740357370e-03,1.396591230633736913e-03,1.751586932469351154e-03,2.177088852351571902e-03,2.684998779869385288e-03,3.289248479160677974e-03,4.006145650494508104e-03,4.854768644112494869e-03,5.857415535293508668e-03,7.040112712759505342e-03,8.433187362097305240e-03,1.007190665084900516e-02,1.199718388836479299e-02,1.425634805501418967e-02,1.690396740041633095e-02,2.000270985015339953e-02,2.362421206740972224e-02,2.784991466812614114e-02,3.277180265925472291e-02,3.849296758599618506e-02,4.512788091265962365e-02
1.998401444325281773e-15,1.998401444325281773e-15,2.664535259100375697e-15,8.881784197001252323e-16,1.554312234475219157e-15,1.998401444325281773e-15,1.110223024625156540e-15,2.664535259100375697e-15,8.881784197001252323e-13,5.683120640753713815e-11,1.110112224367298950e-09,1.051457743095340902e-08,6.167176325178047591e-08,2.583956406621013002e-07,8.460603058146887179e-07,2.298249580423572525e-06,5.399339831013705293e-06,1.130503293111928542e-05,2.157201918895346182e-05,3.815909109738946370e-05,6.341037523238668427e-05,1.000348497437464346e-04,1.510954388510565849e-04,2.200175195461451239e-04,3.106225616584801230e-04,4.271891821956419477e-04,5.745417277553954705e-04,7.581656224460164850e-04,9.843488351501950007e-04,1.260349566624574535e-03,1.594591297246372719e-03,1.996887438703964790e-03,2.478698875852947126e-03,3.053428550570114197e-03,3.736757947265578750e-03,4.547030787605876867e-03,5.505689436292593442e-03,6.637769326516496093e-03,7.972456076456690965e-03,9.543708584177856835e-03,1.139094917023308895e-02,1.355981830322239290e-02,1.610298622838546301e-02,1.908100653456035189e-02,2.256318649396793496e-02,2.662843568241224368e-02,3.136603686321004503e-02,3.687626179571701357e-02,4.327072840847612234e-02,5.067236691153786943e-02
1.776356839400250465e-15,8.881784197001252323e-16,2.220446049250313081e-15,1.776356839400250465e-15,2.442490654175344389e-15,1.110223024625156540e-15,1.554312234475219157e-15,4.884981308350688778e-15,1.716626840675417043e-12,9.616951679447538481e-11,1.717029185499541200e-09,1.525041715133568232e-08,8.526783190632158949e-08,3.443870668640158783e-07,1.095670955519878476e-06,2.908942719370699592e-06,6.708991144632747705e-06,1.383713788127849398e-05,2.607848568647597176e-05,4.565914874055110317e-05,7.522612578281240303e-05,1.178254803189116018e-04,1.768929660497242651e-04,2.562672204919902441e-04,3.602311750428022208e-04,4.935837321216052231e-04,6.617415935574744168e-04,8.708703212743085231e-04,1.128043960062052875e-03,1.441433410934944703e-03,1.820524883189955645e-03,2.276370938588234694e-03,2.821877688656604377e-03,3.472132593572041515e-03,4.244777927953080621e-03,5.160435318225742307e-03,6.243186740112482980e-03,7.521116838782537783e-03,9.026920349932243681e-03,1.079857633203040734e-02,1.288008783174920957e-02,1.532228082122966129e-02,1.818364947194628378e-02,2.153122551898145609e-02,2.544143683348676355e-02,3.000090405845412533e-02,3.530710354078281377e-02,4.146880008420361641e-02,4.860612437123390528e-02,5.685013940291461232e-02
2.220446049250313081e-15,2.220446049250313081e-15,2.664535259100375697e-15,2.664535259100375697e-15,2.220446049250313081e-15,8.881784197001252323e-16,6.661338147750939243e-16,1.065814103640150279e-14,3.291145134198814048e-12,1.618474243514356203e-10,2.645479391105709510e-09,2.205660765142170021e-08,1.176405470815211629e-07,4.582453194679203534e-07,1.417121036961788150e-06,3.678236711879279142e-06,8.329721545408119709e-06,1.692570745936983201e-05,3.151040486626399684e-05,5.461096095604744960e-05,8.921389446303606974e-05,1.387422702820995113e-04,2.070485907226249367e-04,2.984337155815808273e-04,4.176973456446742006e-04,5.702218429592953441e-04,7.620890134247826353e-04,1.000228777047640349e-03,1.292599046930353879e-03,1.648397054821559848e-03,2.078303736634978804e-03,2.594763857951098984e-03,3.212305767957612801e-03,3.947905443397958791e-03,4.821400023626187803e-03,5.855956153426156163e-03,7.078598293508653327e-03,8.520800899813441021e-03,1.021914707031745806e-02,1.221605305030326605e-02,1.456055389231059038e-02,1.730913927895505466e-02,2.052661987097392782e-02,2.428699279896151531e-02,2.867425959695113491e-02,3.378313036868574315e-02,3.971952423877578298e-02,4.660074836740357718e-02,5.455520752043541144e-02,6.372146582742121979e-02
3.330669073875469621e-15,1.998401444325281773e-15,1.776356839400250465e-15,1.776356839400250465e-15,2.664535259100375697e-15,2.886579864025407005e-15,1.332267629550187849e-15,2.109423746787797427e-14,6.256772877577532199e-12,2.708169244414193599e-10,4.059448555082667554e-09,3.180549357217898887e-08,1.619404377262156913e-07,6.086994839282766634e-07,1.830433347560500579e-06,4.646105447703163804e-06,1.033340637590640654e-05,2.068998472726235605e-05,3.805354063501908968e-05,6.528984871834175863e-05,1.057657398100264601e-04,1.633257510651464628e-04,2.422881328794090905e-04,3.474707080801664461e-04,4.842518975956000560e-04,6.586683764548961761e-04,8.775487027521400307e-04,1.148681687902275428e-03,1.481018790627786075e-03,1.884910926339689041e-03,2.372381427569791867e-03,2.957438150236413321e-03,3.656428807982115003e-03,4.488444353438536538e-03,5.475775629950607737e-03,6.644428336695984427e-03,8.024700782755633810e-03,9.651827273618573955e-03,1.156668756582157620e-02,1.381657888932963374e-02,1.645604134621425629e-02,1.954771949841704881e-02,2.316323204576353767e-02,2.738400703451460139e-02,3.230202175241991824e-02,3.802036355911564414e-02,4.465350123118105863e-02,5.232712642793391211e-02,6.117739428164492566e-02,7.134936468278474386e-02
