0.000000000000000000e+00,1.447214227406063314e+00,3.314454017339981018e+00,4.300236347532491621e+00
1.000000000000000000e+00,1.447214227406063314e+00,3.314454017339981018e+00,4.300236347532491621e+00
2.000000000000000000e+00,1.354101199530072241e+00,2.813814203279310977e+00,3.659721869155648566e+00
3.000000000000000000e+00,1.266346892120045142e+00,2.378204208249036000e+00,3.087716314452909394e+00
4.000000000000000000e+00,1.184634268554454861e+00,2.005169126501324950e+00,2.582353251412826900e+00
5.000000000000000000e+00,1.109583901194650890e+00,1.691358370908284448e+00,2.140991759808435368e+00
6.000000000000000000e+00,1.041690236724001073e+00,1.432781077544436288e+00,1.760331330320436427e+00
7.000000000000000000e+00,9.812871555851823135e-01,1.224698520762322218e+00,1.436342477754563252e+00
8.000000000000000000e+00,9.285273267989508916e-01,1.061775735789338260e+00,1.164372175027348799e+00
9.000000000000000000e+00,8.833374232979811502e-01,9.383558738571280422e-01,9.392984654331280048e-01
1.000000000000000000e+01,8.454098338286610836e-01,8.485912292656080380e-01,7.556957490785666254e-01
1.100000000000000000e+01,8.141842138979455967e-01,7.865407836526564500e-01,6.078854098081782897e-01
1.200000000000000000e+01,7.889374726825608697e-01,7.465673141608881735e-01,4.903488348406565001e-01
1.300000000000000000e+01,7.688505776237776201e-01,7.236217418990366079e-01,3.978852524492609288e-01
1.400000000000000000e+01,7.530808995103024372e-01,7.133156127933618640e-01,3.257550282713740919e-01
1.500000000000000000e+01,7.408369760566047013e-01,7.119634601798479068e-01,2.698720159834705479e-01
1.600000000000000000e+01,7.314130777149132623e-01,7.166712040859505306e-01,2.268036386781857316e-01
1.700000000000000000e+01,7.242006884994373062e-01,7.252515350905767155e-01,1.937221362167855232e-01
1.800000000000000000e+01,7.186979156883509523e-01,7.361053266164423459e-01,1.683545851965173035e-01
1.900000000000000000e+01,7.145064899907127565e-01,7.480933894126641226e-01,1.489136350167558354e-01
2.000000000000000000e+01,7.113188168387734045e-01,7.604095747197907595e-01,1.340236316966451624e-01
2.100000000000000000e+01,7.088946805481962654e-01,7.725083734245009603e-01,1.226129218271193311e-01
2.200000000000000000e+01,7.070504123427798771e-01,7.840488550365299902e-01,1.138590082764950329e-01
2.300000000000000000e+01,7.056445959928173695e-01,7.948374225772915080e-01,1.071331761330883564e-01
2.400000000000000000e+01,7.045701545784739395e-01,8.047815800623023819e-01,1.019560669261872360e-01
2.500000000000000000e+01,7.037467946740341151e-01,8.138554394522558022e-01,9.796472660562599577e-02
2.600000000000000000e+01,7.031141073993552038e-01,8.220700839138656013e-01,9.488317478223902424e-02
2.700000000000000000e+01,7.026267935506070872e-01,8.294606258039368685e-01,9.250085240623862060e-02
2.800000000000000000e+01,7.022505874221228739e-01,8.360781244831700931e-01,9.065620974575948343e-02
2.900000000000000000e+01,7.019595455674693119e-01,8.419816207068101521e-01,8.922708877288512697e-02
3.000000000000000000e+01,7.017338685807235077e-01,8.472338627678015488e-01,8.811815105636415513e-02
3.100000000000000000e+01,7.015584879735135004e-01,8.518959103137591082e-01,8.725665975493417104e-02
3.200000000000000000e+01,7.014219261784083725e-01,8.560262578480521967e-01,8.658708673422960134e-02
3.300000000000000000e+01,7.013153938230810569e-01,8.596808933045183565e-01,8.606627231197797046e-02
3.400000000000000000e+01,7.012321211947144528e-01,8.629110339417056519e-01,8.566082448208188482e-02
3.500000000000000000e+01,7.011669150247249460e-01,8.657639939775629845e-01,8.534534162235042631e-02
3.600000000000000000e+01,7.011157495712240229e-01,8.682823447944455486e-01,8.509986427188721836e-02
3.700000000000000000e+01,7.010755293946820954e-01,8.705046153168148892e-01,8.490897570939831551e-02
3.800000000000000000e+01,7.010438612956144677e-01,8.724653389867242925e-01,8.476052279817991586e-02
3.900000000000000000e+01,7.010188866177772260e-01,8.741947457701462199e-01,8.464518921917828231e-02
4.000000000000000000e+01,7.009991604895652317e-01,8.757199264340429501e-01,8.455584626909845580e-02
4.100000000000000000e+01,7.009835560205883720e-01,8.770651727631639805e-01,8.448683940474814580e-02
