0.000000000000000000e+00,5.380980618972853513e+00,1.206835267309031110e+02,1.221872803335450044e+02
1.000000000000000000e+00,5.380980618972853513e+00,1.206835267309031110e+02,1.221872803335450044e+02
2.000000000000000000e+00,5.352974072984966192e+00,1.191101891157187396e+02,1.205833183006462832e+02
3.000000000000000000e+00,5.324619188426695793e+00,1.175308630153346883e+02,1.189732683049826818e+02
4.000000000000000000e+00,5.295911166012384541e+00,1.159456610395264846e+02,1.173572465395075710e+02
5.000000000000000000e+00,5.266845749285625544e+00,1.143547570216245219e+02,1.157354289568642969e+02
6.000000000000000000e+00,5.237417278306528701e+00,1.127582832516867626e+02,1.141079595211814848e+02
7.000000000000000000e+00,5.207616177656595902e+00,1.111563873959811986e+02,1.124749998397605282e+02
8.000000000000000000e+00,5.177438568698085497e+00,1.095492024641045958e+02,1.108367104071837446e+02
9.000000000000000000e+00,5.146882415880085659e+00,1.079368993252005282e+02,1.091932751652139615e+02
1.000000000000000000e+01,5.115945768303901353e+00,1.063196562012375068e+02,1.075448835716859861e+02
1.100000000000000000e+01,5.084625431027236964e+00,1.046976783517653331e+02,1.058917550105287404e+02
1.200000000000000000e+01,5.052909660274702119e+00,1.030711486134026131e+02,1.042340759056149153e+02
1.300000000000000000e+01,5.020787191660498472e+00,1.014402333775942111e+02,1.025720158341781030e+02
1.400000000000000000e+01,4.988250927376901345e+00,9.980510880589143596e+01,1.009057778686557612e+02
1.500000000000000000e+01,4.955293409658899861e+00,9.816595773120258173e+01,9.923555368733373427e+01
1.600000000000000000e+01,4.921905050156898831e+00,9.652298499421959832e+01,9.756155236429682986e+01
1.700000000000000000e+01,4.888073033103645493e+00,9.487639273365067538e+01,9.588399382760078993e+01
1.800000000000000000e+01,4.853786086655751397e+00,9.322641875930764854e+01,9.420311856910184645e+01
1.900000000000000000e+01,4.819034158452010885e+00,9.157331561577517220e+01,9.251917968058364750e+01
2.000000000000000000e+01,4.783805880132186772e+00,8.991731898574811055e+01,9.083242676731696008e+01
2.100000000000000000e+01,4.748087285172916339e+00,8.825869894747387434e+01,8.914314904104560355e+01
2.200000000000000000e+01,4.711857310808480470e+00,8.659774588902065773e+01,8.745161378702566424e+01
