0.000000000000000000e+00,1.087294226644917705e+00,9.999999999999990008e-01,1.948212964611929277e+00
1.000000000000000000e+00,1.087294226644917705e+00,9.999999999999990008e-01,1.948212964611929277e+00
2.000000000000000000e+00,1.018461028403164770e+00,8.119824493344321992e-01,1.582883351070993871e+00
3.000000000000000000e+00,9.581753221672910659e-01,6.734606264254757724e-01,1.276396889649077604e+00
4.000000000000000000e+00,9.064061909337003398e-01,5.776430885012200367e-01,1.023082957894484002e+00
5.000000000000000000e+00,8.628893714954368743e-01,5.174807907542092744e-01,8.168781953503376769e-01
6.000000000000000000e+00,8.270972650667776094e-01,4.860132099839372111e-01,6.515393145844148304e-01
7.000000000000000000e+00,7.982521591875429978e-01,4.766282567872808240e-01,5.208020343264202490e-01
8.000000000000000000e+00,7.754118117550550249e-01,4.833572448857079151e-01,4.186481243989516599e-01
9.000000000000000000e+00,7.576099960587732163e-01,5.010412875882004347e-01,3.396296093885504686e-01
1.000000000000000000e+01,7.438996163331823563e-01,5.255387338189922986e-01,2.789657794323042173e-01
1.100000000000000000e+01,7.334352627728807361e-01,5.537546992311270788e-01,2.326264968978935810e-01
1.200000000000000000e+01,7.255037765649249293e-01,5.834135195841785304e-01,1.973686132494588130e-01
1.300000000000000000e+01,7.195145999902780032e-01,6.129639322532977053e-01,1.705819185405734739e-01
1.400000000000000000e+01,7.150058049196038601e-01,6.413685641534088155e-01,1.502471152914656993e-01
1.500000000000000000e+01,7.116138499571734721e-01,6.680048479745226420e-01,1.348041691850969670e-01
1.600000000000000000e+01,7.090581842497216680e-01,6.925526452588564030e-01,1.230574790571849764e-01
1.700000000000000000e+01,7.071284345778001690e-01,7.148921471938507466e-01,1.141045717974247947e-01
1.800000000000000000e+01,7.056687776521870514e-01,7.350240968720116452e-01,1.072662136315847559e-01
1.900000000000000000e+01,7.045620113106099147e-01,7.530366528191214659e-01,1.020298261165694387e-01
2.000000000000000000e+01,7.037205198673487372e-01,7.690701586930781541e-01,9.801134399789415697e-02
2.100000000000000000e+01,7.030791941464767936e-01,7.832820840498471160e-01,9.492204871066604877e-02
2.200000000000000000e+01,7.025892085448885993e-01,7.958377277257726590e-01,9.254349498215903858e-02
2.300000000000000000e+01,7.022138435967067993e-01,8.069056329248562864e-01,9.070808885050896109e-02
2.400000000000000000e+01,7.019254445560280109e-01,8.166465488552888674e-01,8.928854291062403303e-02
2.500000000000000000e+01,7.017032336244685142e-01,8.252091538573983476e-01,8.818894647748505566e-02
2.600000000000000000e+01,7.015316070762995793e-01,8.327279521075955371e-01,8.733562783627840664e-02
2.700000000000000000e+01,7.013987557671415018e-01,8.393251904895716597e-01,8.667239120395989205e-02
2.800000000000000000e+01,7.012956824567229130e-01,8.451119594759627374e-01,8.615617922773903536e-02
2.900000000000000000e+01,7.012155329083022970e-01,8.501874245134041219e-01,8.575387135494819124e-02
3.000000000000000000e+01,7.011530502191851699e-01,8.546394494779190332e-01,8.543980319952754199e-02
3.100000000000000000e+01,7.011042288850666271e-01,8.585452509670241650e-01,8.519414440881202533e-02
3.200000000000000000e+01,7.010660094329310699e-01,8.619726029416480140e-01,8.500188153894043530e-02
3.300000000000000000e+01,7.010360302073955774e-01,8.649806969582817251e-01,8.485118123070646556e-02
3.400000000000000000e+01,7.010124662366451487e-01,8.676218632394381292e-01,8.473292664466545998e-02
3.500000000000000000e+01,7.009939100234368059e-01,8.699420366076605626e-01,8.464007083730518133e-02
3.600000000000000000e+01,7.009792723090858546e-01,8.719811072776054717e-01,8.456709729118631891e-02
3.700000000000000000e+01,7.009677063951490483e-01,8.737743558522638176e-01,8.450969887904030697e-02
3.800000000000000000e+01,7.009585529700543827e-01,8.753522988188189302e-01,8.446449104630544824e-02
